time (ps), velocity (Å/ps)
47070000000.000000,0.000003
47071000000.000000,0.000003
47072000000.000000,0.000003
47073000000.000000,0.000004
47074000000.000000,0.000003
47075000000.000000,0.000003
47076000000.000000,0.000002
47077000000.000000,0.000003
47078000000.000000,0.000001
47079000000.000000,0.000001
47080000000.000000,0.000002
47081000000.000000,0.000000
47082000000.000000,-0.000000
47083000000.000000,-0.000000
47084000000.000000,-0.000000
47085000000.000000,-0.000000
47086000000.000000,-0.000000
47087000000.000000,-0.000001
47088000000.000000,-0.000001
47089000000.000000,-0.000002
47090000000.000000,-0.000002
47091000000.000000,-0.000004
47092000000.000000,-0.000004
47093000000.000000,-0.000005
47094000000.000000,-0.000004
47095000000.000000,-0.000005
47096000000.000000,-0.000005
47097000000.000000,-0.000006
47098000000.000000,-0.000007
47099000000.000000,-0.000007
47100000000.000000,-0.000007
47101000000.000000,-0.000007
47102000000.000000,-0.000008
47103000000.000000,-0.000008
47104000000.000000,-0.000008
47105000000.000000,-0.000007
47106000000.000000,-0.000007
47107000000.000000,-0.000008
47108000000.000000,-0.000009
47109000000.000000,-0.000008
47110000000.000000,-0.000008
47111000000.000000,-0.000009
47112000000.000000,-0.000008
47113000000.000000,-0.000009
47114000000.000000,-0.000009
47115000000.000000,-0.000009
47116000000.000000,-0.000008
47117000000.000000,-0.000008
47118000000.000000,-0.000008
47119000000.000000,-0.000008
47120000000.000000,-0.000008
47121000000.000000,-0.000008
47122000000.000000,-0.000007
47123000000.000000,-0.000007
47124000000.000000,-0.000008
47125000000.000000,-0.000008
47126000000.000000,-0.000009
47127000000.000000,-0.000009
47128000000.000000,-0.000009
47129000000.000000,-0.000010
47130000000.000000,-0.000010
47131000000.000000,-0.000010
47132000000.000000,-0.000009
47133000000.000000,-0.000010
47134000000.000000,-0.000009
47135000000.000000,-0.000008
47136000000.000000,-0.000008
47137000000.000000,-0.000009
47138000000.000000,-0.000009
47139000000.000000,-0.000009
47140000000.000000,-0.000010
47141000000.000000,-0.000010
47142000000.000000,-0.000009
47143000000.000000,-0.000009
47144000000.000000,-0.000009
47145000000.000000,-0.000010
47146000000.000000,-0.000010
47147000000.000000,-0.000009
47148000000.000000,-0.000009
47149000000.000000,-0.000008
47150000000.000000,-0.000008
47151000000.000000,-0.000009
47152000000.000000,-0.000009
47153000000.000000,-0.000007
47154000000.000000,-0.000007
47155000000.000000,-0.000007
47156000000.000000,-0.000007
47157000000.000000,-0.000008
47158000000.000000,-0.000008
47159000000.000000,-0.000006
47160000000.000000,-0.000006
47161000000.000000,-0.000006
47162000000.000000,-0.000006
47163000000.000000,-0.000006
47164000000.000000,-0.000005
47165000000.000000,-0.000004
47166000000.000000,-0.000004
47167000000.000000,-0.000003
47168000000.000000,-0.000003
47169000000.000000,-0.000003
47170000000.000000,-0.000002
47171000000.000000,-0.000003
47172000000.000000,-0.000003
47173000000.000000,-0.000002
47174000000.000000,-0.000002
47175000000.000000,-0.000001
47176000000.000000,-0.000002
47177000000.000000,-0.000002
47178000000.000000,-0.000002
47179000000.000000,-0.000003
47180000000.000000,-0.000003
47181000000.000000,-0.000001
47182000000.000000,-0.000001
47183000000.000000,-0.000002
47184000000.000000,-0.000001
47185000000.000000,-0.000002
47186000000.000000,-0.000002
47187000000.000000,-0.000002
47188000000.000000,-0.000001
47189000000.000000,-0.000001
47190000000.000000,-0.000000
47191000000.000000,-0.000001
47192000000.000000,-0.000000
47193000000.000000,-0.000001
47194000000.000000,-0.000002
47195000000.000000,-0.000001
47196000000.000000,-0.000002
47197000000.000000,-0.000003
47198000000.000000,-0.000003
47199000000.000000,-0.000002
47200000000.000000,-0.000003
47201000000.000000,-0.000004
47202000000.000000,-0.000004
47203000000.000000,-0.000004
47204000000.000000,-0.000003
47205000000.000000,-0.000002
47206000000.000000,-0.000003
47207000000.000000,-0.000002
47208000000.000000,-0.000002
47209000000.000000,-0.000002
47210000000.000000,-0.000003
47211000000.000000,-0.000002
47212000000.000000,-0.000002
47213000000.000000,-0.000002
47214000000.000000,-0.000002
47215000000.000000,-0.000001
47216000000.000000,-0.000001
47217000000.000000,-0.000000
47218000000.000000,0.000000
47219000000.000000,0.000001
47220000000.000000,0.000000
47221000000.000000,0.000001
47222000000.000000,0.000001
47223000000.000000,0.000001
47224000000.000000,0.000001
47225000000.000000,0.000002
47226000000.000000,0.000002
47227000000.000000,0.000002
47228000000.000000,0.000002
47229000000.000000,0.000002
47230000000.000000,0.000002
47231000000.000000,0.000003
47232000000.000000,0.000004
47233000000.000000,0.000004
47234000000.000000,0.000004
47235000000.000000,0.000003
47236000000.000000,0.000003
47237000000.000000,0.000002
47238000000.000000,0.000002
47239000000.000000,0.000002
47240000000.000000,0.000001
47241000000.000000,0.000002
47242000000.000000,0.000003
47243000000.000000,0.000002
47244000000.000000,0.000003
47245000000.000000,0.000002
47246000000.000000,0.000003
47247000000.000000,0.000002
47248000000.000000,0.000002
47249000000.000000,0.000004
47250000000.000000,0.000005
47251000000.000000,0.000004
47252000000.000000,0.000004
47253000000.000000,0.000005
47254000000.000000,0.000005
47255000000.000000,0.000005
47256000000.000000,0.000004
47257000000.000000,0.000004
47258000000.000000,0.000003
47259000000.000000,0.000004
47260000000.000000,0.000004
47261000000.000000,0.000005
47262000000.000000,0.000007
47263000000.000000,0.000007
47264000000.000000,0.000007
47265000000.000000,0.000008
47266000000.000000,0.000009
47267000000.000000,0.000009
47268000000.000000,0.000010
47269000000.000000,0.000009
47270000000.000000,0.000010
47271000000.000000,0.000010
47272000000.000000,0.000010
47273000000.000000,0.000009
47274000000.000000,0.000008
47275000000.000000,0.000008
47276000000.000000,0.000008
47277000000.000000,0.000007
47278000000.000000,0.000006
47279000000.000000,0.000006
47280000000.000000,0.000007
47281000000.000000,0.000006
47282000000.000000,0.000005
47283000000.000000,0.000005
47284000000.000000,0.000004
47285000000.000000,0.000004
47286000000.000000,0.000004
47287000000.000000,0.000004
47288000000.000000,0.000005
47289000000.000000,0.000005
47290000000.000000,0.000006
47291000000.000000,0.000006
47292000000.000000,0.000005
47293000000.000000,0.000007
47294000000.000000,0.000008
47295000000.000000,0.000007
47296000000.000000,0.000006
47297000000.000000,0.000005
47298000000.000000,0.000004
47299000000.000000,0.000004
47300000000.000000,0.000003
47301000000.000000,0.000004
47302000000.000000,0.000004
47303000000.000000,0.000003
47304000000.000000,0.000002
47305000000.000000,0.000002
47306000000.000000,0.000003
47307000000.000000,0.000002
47308000000.000000,0.000002
47309000000.000000,0.000002
47310000000.000000,0.000002
47311000000.000000,0.000002
47312000000.000000,0.000002
47313000000.000000,0.000002
47314000000.000000,0.000002
47315000000.000000,0.000003
47316000000.000000,0.000003
47317000000.000000,0.000003
47318000000.000000,0.000004
47319000000.000000,0.000003
47320000000.000000,0.000004
47321000000.000000,0.000004
47322000000.000000,0.000004
47323000000.000000,0.000004
47324000000.000000,0.000004
47325000000.000000,0.000004
47326000000.000000,0.000004
47327000000.000000,0.000004
47328000000.000000,0.000003
47329000000.000000,0.000004
47330000000.000000,0.000003
47331000000.000000,0.000004
47332000000.000000,0.000003
47333000000.000000,0.000003
47334000000.000000,0.000003
47335000000.000000,0.000003
47336000000.000000,0.000003
47337000000.000000,0.000003
47338000000.000000,0.000002
47339000000.000000,0.000003
47340000000.000000,0.000002
47341000000.000000,0.000002
47342000000.000000,0.000002
47343000000.000000,0.000001
47344000000.000000,0.000002
47345000000.000000,0.000002
47346000000.000000,0.000002
47347000000.000000,0.000002
47348000000.000000,0.000003
47349000000.000000,0.000002
47350000000.000000,0.000001
47351000000.000000,0.000001
47352000000.000000,-0.000000
47353000000.000000,-0.000000
47354000000.000000,-0.000000
47355000000.000000,-0.000001
47356000000.000000,-0.000001
47357000000.000000,-0.000001
47358000000.000000,-0.000002
47359000000.000000,-0.000002
47360000000.000000,-0.000003
47361000000.000000,-0.000002
47362000000.000000,-0.000002
47363000000.000000,-0.000002
47364000000.000000,-0.000002
47365000000.000000,-0.000002
47366000000.000000,-0.000002
47367000000.000000,-0.000001
47368000000.000000,-0.000001
47369000000.000000,-0.000000
47370000000.000000,-0.000001
47371000000.000000,-0.000001
47372000000.000000,-0.000001
47373000000.000000,-0.000000
47374000000.000000,0.000000
47375000000.000000,0.000002
47376000000.000000,0.000002
47377000000.000000,-0.000000
47378000000.000000,-0.000000
47379000000.000000,-0.000001
47380000000.000000,-0.000001
47381000000.000000,-0.000001
47382000000.000000,-0.000001
47383000000.000000,-0.000001
47384000000.000000,-0.000000
47385000000.000000,-0.000001
47386000000.000000,-0.000001
47387000000.000000,-0.000001
47388000000.000000,-0.000000
47389000000.000000,-0.000000
47390000000.000000,0.000000
47391000000.000000,0.000000
47392000000.000000,0.000000
47393000000.000000,0.000001
47394000000.000000,0.000000
47395000000.000000,-0.000000
47396000000.000000,-0.000000
47397000000.000000,-0.000000
47398000000.000000,-0.000000
47399000000.000000,-0.000000
47400000000.000000,0.000000
47401000000.000000,-0.000000
47402000000.000000,-0.000000
47403000000.000000,-0.000000
47404000000.000000,0.000000
47405000000.000000,-0.000000
47406000000.000000,-0.000001
47407000000.000000,-0.000002
47408000000.000000,-0.000001
47409000000.000000,-0.000001
47410000000.000000,-0.000002
47411000000.000000,-0.000002
47412000000.000000,-0.000002
47413000000.000000,-0.000002
47414000000.000000,-0.000001
47415000000.000000,-0.000001
47416000000.000000,-0.000001
47417000000.000000,-0.000001
47418000000.000000,-0.000001
47419000000.000000,-0.000001
47420000000.000000,0.000000
47421000000.000000,-0.000000
47422000000.000000,0.000000
47423000000.000000,0.000000
47424000000.000000,-0.000000
47425000000.000000,0.000000
47426000000.000000,0.000001
47427000000.000000,0.000001
47428000000.000000,0.000000
47429000000.000000,-0.000000
47430000000.000000,-0.000000
47431000000.000000,0.000000
47432000000.000000,0.000000
47433000000.000000,-0.000001
47434000000.000000,-0.000001
47435000000.000000,-0.000000
47436000000.000000,-0.000000
47437000000.000000,-0.000001
47438000000.000000,-0.000002
47439000000.000000,-0.000003
47440000000.000000,-0.000002
47441000000.000000,-0.000003
47442000000.000000,-0.000003
47443000000.000000,-0.000003
47444000000.000000,-0.000004
47445000000.000000,-0.000003
47446000000.000000,-0.000002
47447000000.000000,-0.000002
47448000000.000000,-0.000002
47449000000.000000,-0.000001
47450000000.000000,-0.000001
47451000000.000000,-0.000001
47452000000.000000,-0.000001
47453000000.000000,-0.000001
47454000000.000000,-0.000001
47455000000.000000,-0.000001
47456000000.000000,-0.000001
47457000000.000000,-0.000000
47458000000.000000,-0.000000
47459000000.000000,0.000001
47460000000.000000,0.000000
47461000000.000000,0.000000
47462000000.000000,0.000000
47463000000.000000,-0.000000
47464000000.000000,0.000000
47465000000.000000,0.000000
47466000000.000000,-0.000000
47467000000.000000,-0.000001
47468000000.000000,0.000001
47469000000.000000,0.000000
47470000000.000000,-0.000000
47471000000.000000,0.000000
47472000000.000000,0.000001
47473000000.000000,0.000002
47474000000.000000,0.000002
47475000000.000000,0.000002
47476000000.000000,0.000002
47477000000.000000,0.000002
47478000000.000000,0.000001
47479000000.000000,0.000001
47480000000.000000,0.000002
47481000000.000000,0.000001
47482000000.000000,0.000002
47483000000.000000,0.000002
47484000000.000000,0.000003
47485000000.000000,0.000002
47486000000.000000,0.000001
47487000000.000000,0.000001
47488000000.000000,0.000000
47489000000.000000,0.000000
47490000000.000000,0.000001
47491000000.000000,0.000001
47492000000.000000,0.000001
47493000000.000000,0.000000
47494000000.000000,-0.000000
47495000000.000000,-0.000000
47496000000.000000,0.000000
47497000000.000000,-0.000001
47498000000.000000,-0.000001
47499000000.000000,-0.000001
47500000000.000000,-0.000001
47501000000.000000,-0.000001
47502000000.000000,-0.000000
47503000000.000000,-0.000001
47504000000.000000,-0.000001
47505000000.000000,-0.000001
47506000000.000000,-0.000001
47507000000.000000,-0.000001
47508000000.000000,-0.000001
47509000000.000000,-0.000001
47510000000.000000,-0.000002
47511000000.000000,-0.000001
47512000000.000000,-0.000002
47513000000.000000,-0.000002
47514000000.000000,-0.000004
47515000000.000000,-0.000004
47516000000.000000,-0.000004
47517000000.000000,-0.000005
47518000000.000000,-0.000005
47519000000.000000,-0.000005
47520000000.000000,-0.000004
47521000000.000000,-0.000003
47522000000.000000,-0.000003
47523000000.000000,-0.000003
47524000000.000000,-0.000003
47525000000.000000,-0.000003
47526000000.000000,-0.000004
47527000000.000000,-0.000004
47528000000.000000,-0.000004
47529000000.000000,-0.000003
47530000000.000000,-0.000004
47531000000.000000,-0.000003
47532000000.000000,-0.000003
47533000000.000000,-0.000004
47534000000.000000,-0.000004
47535000000.000000,-0.000004
47536000000.000000,-0.000005
47537000000.000000,-0.000006
47538000000.000000,-0.000006
47539000000.000000,-0.000007
47540000000.000000,-0.000007
47541000000.000000,-0.000007
47542000000.000000,-0.000008
47543000000.000000,-0.000008
47544000000.000000,-0.000008
47545000000.000000,-0.000009
47546000000.000000,-0.000008
47547000000.000000,-0.000009
47548000000.000000,-0.000009
47549000000.000000,-0.000009
47550000000.000000,-0.000008
47551000000.000000,-0.000008
47552000000.000000,-0.000007
47553000000.000000,-0.000007
47554000000.000000,-0.000007
47555000000.000000,-0.000007
47556000000.000000,-0.000007
47557000000.000000,-0.000007
47558000000.000000,-0.000006
47559000000.000000,-0.000006
47560000000.000000,-0.000005
47561000000.000000,-0.000004
47562000000.000000,-0.000003
47563000000.000000,-0.000004
47564000000.000000,-0.000003
47565000000.000000,-0.000003
47566000000.000000,-0.000003
47567000000.000000,-0.000003
47568000000.000000,-0.000003
47569000000.000000,-0.000004
47570000000.000000,-0.000004
47571000000.000000,-0.000004
47572000000.000000,-0.000005
47573000000.000000,-0.000004
47574000000.000000,-0.000004
47575000000.000000,-0.000003
47576000000.000000,-0.000002
47577000000.000000,-0.000002
47578000000.000000,-0.000002
47579000000.000000,-0.000001
47580000000.000000,-0.000001
47581000000.000000,-0.000001
47582000000.000000,-0.000002
47583000000.000000,-0.000002
47584000000.000000,-0.000002
47585000000.000000,-0.000002
47586000000.000000,-0.000001
47587000000.000000,-0.000001
47588000000.000000,-0.000000
47589000000.000000,0.000001
47590000000.000000,0.000002
47591000000.000000,0.000002
47592000000.000000,0.000002
47593000000.000000,0.000001
47594000000.000000,0.000001
47595000000.000000,0.000001
47596000000.000000,0.000001
47597000000.000000,0.000002
47598000000.000000,0.000001
47599000000.000000,0.000001
47600000000.000000,0.000002
47601000000.000000,0.000002
47602000000.000000,0.000003
47603000000.000000,0.000002
47604000000.000000,0.000002
47605000000.000000,0.000001
47606000000.000000,0.000002
47607000000.000000,0.000001
47608000000.000000,0.000002
47609000000.000000,0.000002
